#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Physo135200	Physo130403	8198220	8194283	67593.Physo135200	67593.Physo130403	0	0	0	0	0.182	0	0	0	0.181
Physo158397	Physo108894	8207983	8189854	67593.Physo158397	67593.Physo108894	0	0	0	0	0.160	0	0	0.066	0.181
Physo134362	Physo122042	8197567	8191154	67593.Physo134362	67593.Physo122042	0	0	0	0	0.082	0.121	0	0.067	0.181
Physo130403	Physo108881	8194283	8189843	67593.Physo130403	67593.Physo108881	0	0	0	0	0.103	0	0	0.125	0.181
Physo128921	Physo128498	8193199	8192857	67593.Physo128921	67593.Physo128498	0	0	0	0	0	0.156	0	0.070	0.181
Physo133833	Physo129624	8197136	8193707	67593.Physo133833	67593.Physo129624	0	0	0	0	0	0	0	0.182	0.181
Physo135428	Physo128684	8198396	8193002	67593.Physo135428	67593.Physo128684	0	0	0	0	0.045	0.157	0	0.065	0.181
Physo145066	Physo129347	8206333	8193497	67593.Physo145066	67593.Physo129347	0	0	0	0	0.062	0.156	0	0.049	0.181
Physo142655	Physo133308	8204352	8196680	67593.Physo142655	67593.Physo133308	0	0	0	0	0.101	0	0	0.127	0.181
Physo135428	Physo128851	8198396	8193136	67593.Physo135428	67593.Physo128851	0	0	0	0	0.045	0.157	0	0.065	0.181
Physo155477	Physo123541	8206894	8191226	67593.Physo155477	67593.Physo123541	0	0	0	0	0.156	0.069	0	0	0.180
Physo156923	Physo129945	8207443	8193952	67593.Physo156923	67593.Physo129945	0	0	0	0	0.045	0.168	0	0.051	0.180
Physo140526	Physo140423	8202631	8202548	67593.Physo140526	67593.Physo140423	0.063	0	0	0	0.045	0.131	0	0.071	0.180
Physo140526	Physo109057	8202631	8189986	67593.Physo140526	67593.Physo109057	0	0	0	0	0.104	0.068	0	0.097	0.180
Physo133473	Physo129945	8196821	8193952	67593.Physo133473	67593.Physo129945	0	0	0	0	0.101	0.101	0	0.068	0.180
Physo131860	Physo109760	8195476	8190578	67593.Physo131860	67593.Physo109760	0	0	0	0	0.045	0.158	0	0.063	0.180
Physo144252	Physo135012	8205663	8198063	67593.Physo144252	67593.Physo135012	0	0	0	0	0.050	0.145	0	0.072	0.180
Physo133473	Physo108701	8196821	8189704	67593.Physo133473	67593.Physo108701	0	0	0	0	0.066	0.137	0	0.065	0.180
Physo155628	Physo129945	8206953	8193952	67593.Physo155628	67593.Physo129945	0	0	0	0	0.045	0.168	0	0.051	0.180
Physo140526	Physo120926	8202631	8191102	67593.Physo140526	67593.Physo120926	0.063	0	0	0	0.045	0.131	0	0.071	0.180
Physo131860	Physo109759	8195476	8190577	67593.Physo131860	67593.Physo109759	0	0	0	0	0.045	0.158	0	0.063	0.180
Physo140785	Physo122042	8202857	8191154	67593.Physo140785	67593.Physo122042	0	0	0	0	0.045	0.177	0	0	0.180
Physo130474	Physo129478	8194328	8193581	67593.Physo130474	67593.Physo129478	0	0	0	0	0.046	0.161	0	0.058	0.180
Physo156058	Physo129945	8207115	8193952	67593.Physo156058	67593.Physo129945	0	0	0	0	0.045	0.168	0	0.051	0.180
Physo157722	Physo108380	8207741	8189445	67593.Physo157722	67593.Physo108380	0	0	0	0	0.132	0.095	0	0	0.180
Physo143804	Physo129624	8205295	8193707	67593.Physo143804	67593.Physo129624	0	0	0	0	0.103	0.117	0	0.049	0.180
Physo141213	Physo136578	8203188	8199366	67593.Physo141213	67593.Physo136578	0	0	0	0	0.064	0	0	0.159	0.179
Physo139392	Physo129738	8201678	8193803	67593.Physo139392	67593.Physo129738	0	0	0	0	0.081	0	0	0.144	0.179
Physo135522	Physo129478	8198478	8193581	67593.Physo135522	67593.Physo129478	0	0	0	0	0.045	0.158	0	0.062	0.179
Physo130224	Physo109524	8194158	8190382	67593.Physo130224	67593.Physo109524	0	0	0	0	0.180	0	0	0	0.179
Physo129672	Physo128921	8193748	8193199	67593.Physo129672	67593.Physo128921	0	0	0	0	0.052	0.145	0	0.069	0.179
Physo142686	Physo108612	8204375	8189630	67593.Physo142686	67593.Physo108612	0	0	0	0	0.180	0	0	0	0.179
Physo156531	Physo108380	8207300	8189445	67593.Physo156531	67593.Physo108380	0	0	0	0	0	0.114	0	0.112	0.179
Physo129624	Physo115988	8193707	8190880	67593.Physo129624	67593.Physo115988	0	0	0	0	0.055	0.152	0	0.058	0.179
Physo143062	Physo140526	8204672	8202631	67593.Physo143062	67593.Physo140526	0	0	0	0	0.055	0.147	0	0.064	0.179
Physo137994	Physo135063	8200519	8198105	67593.Physo137994	67593.Physo135063	0.083	0	0	0	0.060	0	0	0.125	0.179
Physo135012	Physo109057	8198063	8189986	67593.Physo135012	67593.Physo109057	0	0	0	0	0.101	0.096	0	0.071	0.179
Physo140605	Physo135274	8202697	8198273	67593.Physo140605	67593.Physo135274	0	0	0	0	0.052	0.160	0	0.052	0.179
Physo142649	Physo140526	8204349	8202631	67593.Physo142649	67593.Physo140526	0	0	0	0	0	0	0	0.180	0.179
Physo143804	Physo135522	8205295	8198478	67593.Physo143804	67593.Physo135522	0	0	0	0	0.102	0.124	0	0	0.179
Physo156262	Physo108612	8207200	8189630	67593.Physo156262	67593.Physo108612	0	0	0	0	0.180	0	0	0	0.179
Physo142173	Physo140526	8203973	8202631	67593.Physo142173	67593.Physo140526	0.072	0	0	0.541	0.045	0.138	0	0.066	0.179
Physo140526	Physo129738	8202631	8193803	67593.Physo140526	67593.Physo129738	0	0	0	0	0.132	0	0	0.093	0.179
Physo135274	Physo131144	8198273	8194917	67593.Physo135274	67593.Physo131144	0	0	0	0	0.118	0.096	0	0.053	0.178
Physo133404	Physo123574	8196769	8191229	67593.Physo133404	67593.Physo123574	0	0	0	0	0	0.162	0	0.060	0.178
Physo132002	Physo127948	8195599	8192409	67593.Physo132002	67593.Physo127948	0	0	0	0	0.083	0.140	0	0.042	0.178
Physo143804	Physo108701	8205295	8189704	67593.Physo143804	67593.Physo108701	0	0	0	0	0.105	0.100	0	0.062	0.178
Physo143062	Physo129738	8204672	8193803	67593.Physo143062	67593.Physo129738	0	0	0	0	0.064	0.158	0	0	0.178
Physo136856	Physo123541	8199595	8191226	67593.Physo136856	67593.Physo123541	0	0	0	0	0.129	0.068	0	0.069	0.178
Physo135274	Physo135200	8198273	8198220	67593.Physo135274	67593.Physo135200	0	0	0	0	0.045	0.164	0	0.054	0.178
Physo129945	Physo129624	8193952	8193707	67593.Physo129945	67593.Physo129624	0	0	0	0	0.064	0.158	0	0	0.178
Physo157722	Physo135522	8207741	8198478	67593.Physo157722	67593.Physo135522	0	0	0	0	0.102	0.101	0	0.064	0.178
Physo129478	Physo109716	8193581	8190542	67593.Physo129478	67593.Physo109716	0	0	0	0	0.045	0.108	0	0.113	0.178
Physo131822	Physo129624	8195447	8193707	67593.Physo131822	67593.Physo129624	0	0	0	0	0	0.158	0	0.064	0.178
Physo131652	Physo127705	8195326	8192207	67593.Physo131652	67593.Physo127705	0	0	0	0	0.079	0.059	0	0.127	0.177
Physo158479	Physo141686	8208016	8203572	67593.Physo158479	67593.Physo141686	0	0	0	0	0.064	0	0	0.157	0.177
Physo139746	Physo108380	8201985	8189445	67593.Physo139746	67593.Physo108380	0	0	0	0	0.047	0.144	0	0.073	0.177
Physo135212	Physo108456	8198226	8189509	67593.Physo135212	67593.Physo108456	0	0	0	0	0.059	0.142	0	0.063	0.177
Physo137309	Physo129347	8199980	8193497	67593.Physo137309	67593.Physo129347	0	0	0	0	0.177	0	0	0	0.177
Physo139121	Physo135012	8201451	8198063	67593.Physo139121	67593.Physo135012	0	0	0	0	0.084	0.139	0	0	0.177
Physo128237	Physo115990	8192640	8190881	67593.Physo128237	67593.Physo115990	0	0	0	0	0.177	0	0	0	0.177
Physo138921	Physo133069	8201278	8196495	67593.Physo138921	67593.Physo133069	0.049	0	0	0	0	0.157	0	0.056	0.177
Physo139352	Physo132002	8201648	8195599	67593.Physo139352	67593.Physo132002	0	0	0	0	0.177	0	0	0	0.177
Physo143940	Physo136496	8205407	8199306	67593.Physo143940	67593.Physo136496	0	0	0	0	0	0	0	0.177	0.177
Physo135012	Physo127597	8198063	8192112	67593.Physo135012	67593.Physo127597	0	0	0	0	0.084	0.139	0	0	0.177
Physo156310	Physo135012	8207216	8198063	67593.Physo156310	67593.Physo135012	0	0	0	0	0.084	0.139	0	0	0.177
Physo137316	Physo108882	8199985	8189844	67593.Physo137316	67593.Physo108882	0	0	0.453	0.669	0	0	0	0	0.177
Physo135522	Physo111873	8198478	8190699	67593.Physo135522	67593.Physo111873	0	0	0	0	0.045	0.158	0	0.059	0.177
Physo131822	Physo108780	8195447	8189762	67593.Physo131822	67593.Physo108780	0	0	0	0	0	0.177	0	0	0.177
Physo142023	Physo131304	8203849	8195053	67593.Physo142023	67593.Physo131304	0	0	0	0	0.044	0.158	0	0.060	0.177
Physo132531	Physo111873	8196052	8190699	67593.Physo132531	67593.Physo111873	0	0	0	0	0.045	0.115	0	0.105	0.177
Physo133679	Physo108456	8196998	8189509	67593.Physo133679	67593.Physo108456	0	0	0	0	0.059	0.142	0	0.063	0.177
Physo143228	Physo129672	8204809	8193748	67593.Physo143228	67593.Physo129672	0	0	0	0.609	0.045	0.163	0	0.073	0.177
Physo136943	Physo135012	8199674	8198063	67593.Physo136943	67593.Physo135012	0	0	0	0	0.084	0.139	0	0	0.177
Physo136746	Physo132275	8199514	8195839	67593.Physo136746	67593.Physo132275	0	0	0	0	0.105	0.119	0	0	0.177
Physo141571	Physo108456	8203476	8189509	67593.Physo141571	67593.Physo108456	0	0	0	0	0.059	0.142	0	0.063	0.177
Physo145066	Physo133404	8206333	8196769	67593.Physo145066	67593.Physo133404	0	0	0	0	0.115	0.078	0	0.072	0.176
Physo156239	Physo140785	8207189	8202857	67593.Physo156239	67593.Physo140785	0	0	0	0	0.047	0.171	0	0	0.176
Physo140785	Physo133679	8202857	8196998	67593.Physo140785	67593.Physo133679	0	0	0	0	0.047	0.171	0	0	0.176
Physo135212	Physo130723	8198226	8194533	67593.Physo135212	67593.Physo130723	0	0	0	0	0.058	0.162	0	0	0.176
Physo135200	Physo127360	8198220	8191933	67593.Physo135200	67593.Physo127360	0	0	0	0	0.055	0.078	0	0.131	0.176
Physo133679	Physo130723	8196998	8194533	67593.Physo133679	67593.Physo130723	0	0	0	0	0.058	0.162	0	0	0.176
Physo143804	Physo133404	8205295	8196769	67593.Physo143804	67593.Physo133404	0.078	0	0	0	0.101	0.060	0	0.068	0.176
Physo140785	Physo137086	8202857	8199800	67593.Physo140785	67593.Physo137086	0	0	0	0	0.047	0.171	0	0	0.176
Physo142686	Physo129478	8204375	8193581	67593.Physo142686	67593.Physo129478	0	0	0	0	0.102	0.121	0	0	0.176
Physo140785	Physo127050	8202857	8191673	67593.Physo140785	67593.Physo127050	0	0	0	0	0.047	0.171	0	0	0.176
Physo142271	Physo108881	8204053	8189843	67593.Physo142271	67593.Physo108881	0	0	0	0	0.061	0.159	0	0	0.176
Physo141571	Physo140785	8203476	8202857	67593.Physo141571	67593.Physo140785	0	0	0	0	0.047	0.171	0	0	0.176
Physo143062	Physo129624	8204672	8193707	67593.Physo143062	67593.Physo129624	0	0	0	0	0	0.156	0	0.064	0.176
Physo131822	Physo128905	8195447	8193185	67593.Physo131822	67593.Physo128905	0	0	0	0	0	0.169	0	0.050	0.176
Physo142173	Physo140785	8203973	8202857	67593.Physo142173	67593.Physo140785	0	0	0	0	0.047	0.171	0	0	0.176
Physo141571	Physo130723	8203476	8194533	67593.Physo141571	67593.Physo130723	0	0	0	0	0.058	0.162	0	0	0.176
Physo135200	Physo133432	8198220	8196792	67593.Physo135200	67593.Physo133432	0	0	0	0	0.055	0.078	0	0.131	0.176
Physo138171	Physo109564	8200659	8190413	67593.Physo138171	67593.Physo109564	0	0	0	0	0.062	0.158	0	0	0.176
Physo140785	Physo135212	8202857	8198226	67593.Physo140785	67593.Physo135212	0	0	0	0	0.047	0.171	0	0	0.176
Physo158018	Physo140785	8207844	8202857	67593.Physo158018	67593.Physo140785	0	0	0	0	0.047	0.171	0	0	0.176
Physo139993	Physo128905	8202192	8193185	67593.Physo139993	67593.Physo128905	0	0	0	0	0.104	0.119	0	0	0.176
Physo143062	Physo128921	8204672	8193199	67593.Physo143062	67593.Physo128921	0	0	0	0	0.045	0.161	0	0.055	0.176
Physo140785	Physo127048	8202857	8191671	67593.Physo140785	67593.Physo127048	0	0	0	0	0.047	0.171	0	0	0.176
Physo155634	Physo109057	8206957	8189986	67593.Physo155634	67593.Physo109057	0	0	0	0	0.176	0	0	0	0.175
Physo135274	Physo135212	8198273	8198226	67593.Physo135274	67593.Physo135212	0	0	0	0	0.103	0.119	0	0	0.175
Physo142655	Physo129347	8204352	8193497	67593.Physo142655	67593.Physo129347	0	0	0	0	0.129	0	0	0.092	0.175
Physo133473	Physo128935	8196821	8193212	67593.Physo133473	67593.Physo128935	0	0	0	0	0.130	0.091	0	0	0.175
Physo157722	Physo136496	8207741	8199306	67593.Physo157722	67593.Physo136496	0	0	0	0	0.099	0.122	0	0	0.175
Physo135200	Physo109057	8198220	8189986	67593.Physo135200	67593.Physo109057	0	0	0	0	0.126	0.064	0	0.073	0.175
Physo130074	Physo109716	8194037	8190542	67593.Physo130074	67593.Physo109716	0	0	0	0	0.131	0.069	0	0.063	0.175
Physo134534	Physo131860	8197704	8195476	67593.Physo134534	67593.Physo131860	0	0	0	0	0.064	0.135	0	0.063	0.175
Physo137309	Physo130376	8199980	8194263	67593.Physo137309	67593.Physo130376	0	0	0	0	0.064	0.127	0	0.072	0.175
Physo132981	Physo128851	8196425	8193136	67593.Physo132981	67593.Physo128851	0	0	0	0	0.060	0.094	0	0.110	0.175
Physo156262	Physo108569	8207200	8189597	67593.Physo156262	67593.Physo108569	0	0	0	0	0.085	0.136	0	0	0.175
Physo128851	Physo108216	8193136	8189316	67593.Physo128851	67593.Physo108216	0	0	0	0.668	0.045	0.168	0	0.054	0.175
Physo124973	Physo122042	8191312	8191154	67593.Physo124973	67593.Physo122042	0	0	0	0.656	0.055	0.135	0	0.132	0.175
Physo158059	Physo129672	8207859	8193748	67593.Physo158059	67593.Physo129672	0	0	0.360	0.621	0	0.057	0	0	0.175
Physo143228	Physo139485	8204809	8201762	67593.Physo143228	67593.Physo139485	0	0	0	0	0	0.133	0	0.088	0.175
Physo142023	Physo108881	8203849	8189843	67593.Physo142023	67593.Physo108881	0	0	0	0	0.061	0.158	0	0	0.175
Physo135274	Physo133679	8198273	8196998	67593.Physo135274	67593.Physo133679	0	0	0	0	0.103	0.119	0	0	0.175
Physo135769	Physo108302	8198699	8189386	67593.Physo135769	67593.Physo108302	0	0	0	0	0.045	0	0	0.172	0.175
Physo141571	Physo135274	8203476	8198273	67593.Physo141571	67593.Physo135274	0	0	0	0	0.103	0.119	0	0	0.175
Physo143625	Physo141213	8205149	8203188	67593.Physo143625	67593.Physo141213	0	0	0	0	0.175	0	0	0	0.175
Physo129624	Physo128935	8193707	8193212	67593.Physo129624	67593.Physo128935	0	0	0	0	0.130	0.091	0	0	0.175
Physo124973	Physo109278	8191312	8190173	67593.Physo124973	67593.Physo109278	0	0	0.420	0.659	0	0	0	0.060	0.175
Physo132832	Physo128921	8196305	8193199	67593.Physo132832	67593.Physo128921	0	0	0	0	0.044	0.117	0	0.101	0.174
Physo143969	Physo135274	8205430	8198273	67593.Physo143969	67593.Physo135274	0	0	0	0	0.046	0.165	0	0.047	0.174
Physo138921	Physo135726	8201278	8198661	67593.Physo138921	67593.Physo135726	0	0	0	0	0.089	0	0	0.131	0.174
Physo140526	Physo135769	8202631	8198699	67593.Physo140526	67593.Physo135769	0	0	0	0	0.055	0.075	0	0.131	0.174
Physo134878	Physo128234	8197965	8192637	67593.Physo134878	67593.Physo128234	0	0	0	0.605	0.059	0.159	0	0	0.174
Physo108904	Physo108857	8189863	8189826	67593.Physo108904	67593.Physo108857	0	0	0	0	0.147	0	0	0.072	0.174
Physo143804	Physo122042	8205295	8191154	67593.Physo143804	67593.Physo122042	0	0	0	0	0.045	0.164	0	0.049	0.174
Physo135769	Physo130474	8198699	8194328	67593.Physo135769	67593.Physo130474	0	0	0	0	0.064	0.131	0	0.067	0.174
Physo143228	Physo132832	8204809	8196305	67593.Physo143228	67593.Physo132832	0	0	0	0	0.045	0.149	0	0.066	0.174
Physo135522	Physo133404	8198478	8196769	67593.Physo135522	67593.Physo133404	0	0	0	0	0.120	0	0	0.100	0.174
Physo129624	Physo109633	8193707	8190473	67593.Physo129624	67593.Physo109633	0.051	0	0	0	0.049	0.131	0	0.072	0.174
Physo136950	Physo109057	8199680	8189986	67593.Physo136950	67593.Physo109057	0	0	0	0	0.073	0.122	0	0.067	0.174
Physo108894	Physo108857	8189854	8189826	67593.Physo108894	67593.Physo108857	0.082	0	0	0	0	0.138	0	0	0.174
Physo130074	Physo122042	8194037	8191154	67593.Physo130074	67593.Physo122042	0	0	0	0	0.045	0.164	0	0.049	0.174
Physo143062	Physo108701	8204672	8189704	67593.Physo143062	67593.Physo108701	0	0	0	0	0.045	0.171	0	0	0.174
Physo137309	Physo133473	8199980	8196821	67593.Physo137309	67593.Physo133473	0	0	0	0	0.064	0.131	0	0.067	0.174
Physo133438	Physo108780	8196796	8189762	67593.Physo133438	67593.Physo108780	0	0	0	0	0	0.089	0	0.131	0.174
Physo144252	Physo129347	8205663	8193497	67593.Physo144252	67593.Physo129347	0	0	0	0	0.131	0.063	0	0.068	0.174
Physo130468	Physo108780	8194322	8189762	67593.Physo130468	67593.Physo108780	0	0	0	0	0.045	0	0	0.171	0.174
Physo131860	Physo129465	8195476	8193571	67593.Physo131860	67593.Physo129465	0	0	0	0	0.059	0.137	0	0.065	0.174
Physo135522	Physo109633	8198478	8190473	67593.Physo135522	67593.Physo109633	0	0	0	0	0.055	0.158	0	0.046	0.174
Physo140526	Physo136496	8202631	8199306	67593.Physo140526	67593.Physo136496	0	0	0	0	0.045	0.136	0	0.080	0.174
Physo131304	Physo128851	8195053	8193136	67593.Physo131304	67593.Physo128851	0	0	0	0	0.043	0.161	0	0.053	0.173
Physo135274	Physo122042	8198273	8191154	67593.Physo135274	67593.Physo122042	0	0	0	0	0.045	0.151	0	0.062	0.173
Physo128237	Physo123541	8192640	8191226	67593.Physo128237	67593.Physo123541	0	0	0	0	0.173	0	0	0	0.173
Physo128161	Physo109564	8192573	8190413	67593.Physo128161	67593.Physo109564	0.087	0	0	0	0	0	0	0.132	0.173
Physo135274	Physo131822	8198273	8195447	67593.Physo135274	67593.Physo131822	0	0	0	0	0	0.162	0	0.054	0.173
Physo156480	Physo141686	8207282	8203572	67593.Physo156480	67593.Physo141686	0.084	0	0	0	0.082	0	0	0.096	0.173
Physo143062	Physo108302	8204672	8189386	67593.Physo143062	67593.Physo108302	0	0	0	0	0.057	0.159	0	0	0.173
Physo108904	Physo108380	8189863	8189445	67593.Physo108904	67593.Physo108380	0	0	0	0	0.152	0	0	0.065	0.173
Physo140423	Physo137110	8202548	8199820	67593.Physo140423	67593.Physo137110	0	0	0	0	0.045	0.094	0	0.121	0.173
Physo141411	Physo109057	8203340	8189986	67593.Physo141411	67593.Physo109057	0	0	0	0	0.061	0	0	0.156	0.173
Physo131860	Physo129624	8195476	8193707	67593.Physo131860	67593.Physo129624	0	0	0	0	0.051	0.147	0	0.061	0.173
Physo141775	Physo133404	8203644	8196769	67593.Physo141775	67593.Physo133404	0	0	0	0	0	0	0	0.173	0.173
Physo137110	Physo120926	8199820	8191102	67593.Physo137110	67593.Physo120926	0	0	0	0	0.045	0.094	0	0.121	0.173
Physo158479	Physo139518	8208016	8201790	67593.Physo158479	67593.Physo139518	0	0	0	0	0.064	0.119	0	0.078	0.173
Physo136950	Physo119319	8199680	8191021	67593.Physo136950	67593.Physo119319	0	0	0	0	0.045	0.156	0	0.057	0.173
Physo131652	Physo108380	8195326	8189445	67593.Physo131652	67593.Physo108380	0	0	0	0	0.173	0	0	0	0.173
Physo157722	Physo135212	8207741	8198226	67593.Physo157722	67593.Physo135212	0	0	0	0	0.055	0.160	0	0	0.172
Physo131304	Physo108218	8195053	8189318	67593.Physo131304	67593.Physo108218	0	0	0	0	0	0.159	0	0.056	0.172
Physo157550	Physo122042	8207670	8191154	67593.Physo157550	67593.Physo122042	0	0	0	0	0	0.145	0	0.072	0.172
Physo157722	Physo133679	8207741	8196998	67593.Physo157722	67593.Physo133679	0	0	0	0	0.055	0.160	0	0	0.172
Physo133412	Physo131180	8196774	8194947	67593.Physo133412	67593.Physo131180	0	0	0	0	0.130	0.057	0	0.072	0.172
Physo124973	Physo115988	8191312	8190880	67593.Physo124973	67593.Physo115988	0	0	0.388	0.721	0.056	0	0	0.127	0.172
Physo128498	Physo128234	8192857	8192637	67593.Physo128498	67593.Physo128234	0	0	0	0	0.045	0.158	0	0.054	0.172
Physo128498	Physo108380	8192857	8189445	67593.Physo128498	67593.Physo108380	0	0	0	0	0	0.158	0	0.058	0.172
Physo140605	Physo128921	8202697	8193199	67593.Physo140605	67593.Physo128921	0	0	0	0	0	0.160	0	0.055	0.172
Physo157722	Physo141571	8207741	8203476	67593.Physo157722	67593.Physo141571	0	0	0	0	0.055	0.160	0	0	0.172
Physo129624	Physo128905	8193707	8193185	67593.Physo129624	67593.Physo128905	0	0	0	0	0.064	0.151	0	0	0.171
Physo136496	Physo131144	8199306	8194917	67593.Physo136496	67593.Physo131144	0	0	0	0	0	0	0	0.172	0.171
Physo109633	Physo108304	8190473	8189388	67593.Physo109633	67593.Physo108304	0	0	0	0	0.109	0	0	0.108	0.171
Physo130376	Physo108881	8194263	8189843	67593.Physo130376	67593.Physo108881	0	0	0	0	0.059	0.156	0	0	0.171
Physo109633	Physo109580	8190473	8190427	67593.Physo109633	67593.Physo109580	0	0	0	0	0.109	0	0	0.108	0.171
Physo144252	Physo136680	8205663	8199455	67593.Physo144252	67593.Physo136680	0	0	0	0	0.059	0.156	0	0	0.171
Physo156769	Physo133432	8207387	8196792	67593.Physo156769	67593.Physo133432	0	0	0	0	0.171	0	0	0	0.171
Physo156769	Physo127360	8207387	8191933	67593.Physo156769	67593.Physo127360	0	0	0	0	0.171	0	0	0	0.171
Physo135522	Physo135212	8198478	8198226	67593.Physo135522	67593.Physo135212	0	0	0	0	0	0.162	0	0.052	0.171
Physo135012	Physo129624	8198063	8193707	67593.Physo135012	67593.Physo129624	0	0	0	0	0.064	0.151	0	0	0.171
Physo138171	Physo108304	8200659	8189388	67593.Physo138171	67593.Physo108304	0	0	0	0	0	0.171	0	0	0.171
Physo141571	Physo135522	8203476	8198478	67593.Physo141571	67593.Physo135522	0	0	0	0	0	0.162	0	0.052	0.171
Physo135522	Physo133679	8198478	8196998	67593.Physo135522	67593.Physo133679	0	0	0	0	0	0.162	0	0.052	0.171
Physo129347	Physo109057	8193497	8189986	67593.Physo129347	67593.Physo109057	0	0	0	0	0.163	0	0	0.051	0.171
Physo144252	Physo134362	8205663	8197567	67593.Physo144252	67593.Physo134362	0	0	0	0	0.059	0.156	0	0	0.171
Physo130720	Physo108612	8194530	8189630	67593.Physo130720	67593.Physo108612	0	0	0	0	0.088	0.129	0	0	0.171
Physo144252	Physo127121	8205663	8191731	67593.Physo144252	67593.Physo127121	0	0	0	0	0.059	0.156	0	0	0.171
Physo143969	Physo139352	8205430	8201648	67593.Physo143969	67593.Physo139352	0	0	0	0	0.084	0.133	0	0	0.171
Physo136746	Physo129478	8199514	8193581	67593.Physo136746	67593.Physo129478	0	0	0	0	0.125	0.092	0	0	0.171
Physo130224	Physo108857	8194158	8189826	67593.Physo130224	67593.Physo108857	0	0	0	0	0	0	0	0.172	0.171
Physo135274	Physo111873	8198273	8190699	67593.Physo135274	67593.Physo111873	0	0	0	0	0.047	0.166	0	0	0.171
Physo140605	Physo128782	8202697	8193080	67593.Physo140605	67593.Physo128782	0	0	0	0	0.082	0.130	0	0.046	0.171
Physo129478	Physo128234	8193581	8192637	67593.Physo129478	67593.Physo128234	0	0	0	0	0	0.157	0	0.057	0.171
Physo138171	Physo109580	8200659	8190427	67593.Physo138171	67593.Physo109580	0	0	0	0	0	0.171	0	0	0.171
Physo135412	Physo108612	8198381	8189630	67593.Physo135412	67593.Physo108612	0	0	0	0	0.172	0	0	0	0.171
Physo138171	Physo108216	8200659	8189316	67593.Physo138171	67593.Physo108216	0	0	0	0	0	0.171	0	0	0.171
Physo135799	Physo135200	8198720	8198220	67593.Physo135799	67593.Physo135200	0	0	0	0	0.045	0.059	0	0.152	0.171
Physo138171	Physo132531	8200659	8196052	67593.Physo138171	67593.Physo132531	0	0	0	0	0	0.171	0	0	0.171
Physo144252	Physo132531	8205663	8196052	67593.Physo144252	67593.Physo132531	0	0	0	0	0.057	0.139	0	0.062	0.171
